"","x","y","date","dx","dy","dist","dt","R2n","abs.angle","rel.angle"
"78279",584354.20348944,7883780.09210632,2010-04-06 06:20:00,138.617988343816,-171.292770678177,220.354623230585,1200,311155409.308746,-0.890442956407059,0.714082921515404
"78280",584492.821477784,7883608.79933564,2010-04-06 06:40:00,101.210224244278,-162.565441135317,191.496820190564,1200,305798665.883483,-1.01393810116689,-0.123495144759835
"78281",584594.031702028,7883446.2338945,2010-04-06 07:00:00,288.897268227884,-177.841311347671,339.247938256658,1200,301855552.797181,-0.551801534055512,0.462136567111381
"78282",584882.928970256,7883268.39258315,2010-04-06 07:20:00,17.322611255222,-256.739481393248,257.323209537681,1200,291521258.44643,-1.50342688215697,-0.951625348101453
"78283",584900.251581512,7883011.65310176,2010-04-06 07:40:00,-73.7089351370232,-68.776991291903,100.813102572039,1200,290459264.980658,-2.39079422739345,-0.887367345236483
"78284",584826.542646375,7882942.87611047,2010-04-06 08:00:00,-59.478643127135,47.1027626562864,75.8708062307204,1200,292870395.284494,2.47179349522992,-1.42059758455622
"78285",584767.064003247,7882989.97887313,2010-04-06 08:20:00,-42.3626463226974,23.8358239158988,48.6080271684799,1200,294978110.681915,2.62908063055873,0.157287135328814
"78286",584724.701356925,7883013.81469704,2010-04-06 08:40:00,-25.8931455962593,-0.55674169305712,25.8991302977893,1200,296470821.318699,-3.12009445754699,0.534010219073867
"78287",584698.808211328,7883013.25795535,2010-04-06 09:00:00,0.425953531870618,-0.452352084219456,0.621336317472864,1200,297361337.079327,-0.815445343891274,2.30464911365571
"78288",584699.23416486,7883012.80560326,2010-04-06 09:20:00,-28.8156604990363,15.2180679477751,32.58729632938,1200,297345945.830101,2.6557045258036,-2.81203543748472
"78289",584670.418504361,7883028.02367121,2010-04-06 09:40:00,-1.06436321150977,1.13032268919051,1.55257799408412,1200,298363836.207877,2.3261493575205,-0.329555168283093
"78290",584669.35414115,7883029.1539939,2010-04-06 10:00:00,-38.059748484171,28.9935718178749,47.8452888112991,1200,298402392.700907,2.49058794848283,0.164438590962326
"78291",584631.294392666,7883058.14756572,2010-04-06 10:20:00,-55.1619119042298,-37.345088230446,66.614503975259,1200,299765015.263374,-2.54646438993278,1.24613296876398
"78292",584576.132480761,7883020.80247749,2010-04-06 10:40:00,-46.3505516665755,63.9282992742956,78.9632894951811,1200,301614811.790474,2.19813050726977,-1.53859040997703
"78293",584529.781929095,7883084.73077676,2010-04-06 11:00:00,6.88172515528277,-38.9808284193277,39.5836219334452,1200,303331538.892366,-1.39605557654774,2.68899922336207
"78294",584536.66365425,7883045.74994834,2010-04-06 11:20:00,9.18759199557826,-2.74460703507066,9.58878065523313,1200,303026356.427727,-0.290291017981771,1.10576455856597
"78295",584545.851246246,7883043.00534131,2010-04-06 11:40:00,29.2059926113579,46.2444852758199,54.6949944952938,1200,302702411.75524,1.00749630760687,1.29778732558865
"78296",584575.057238857,7883089.24982658,2010-04-06 12:00:00,19.0308187424671,67.0036165742204,69.6538347546908,1200,301766288.346652,1.29405754665466,0.28656123904779
"78297",584594.088057599,7883156.25344316,2010-04-06 12:20:00,0.214530134573579,0.224759602919221,0.310708959871716,1200,301227127.119258,0.808680337048968,-0.485377209605696
"78298",584594.302587734,7883156.47820276,2010-04-06 12:40:00,0.316631970927119,-1.12687487434596,1.17051389886896,1200,301220111.702641,-1.29687690645642,-2.10555724350539
"78299",584594.619219705,7883155.35132789,2010-04-06 13:00:00,0.850867207744159,-0.904693931341171,1.24195254121077,1200,301207030.083342,-0.816049255402724,0.480827651053694
"78300",584595.470086913,7883154.44663396,2010-04-06 13:20:00,-1.4944821591489,0.681909969076514,1.64270451692941,1200,301175849.79246,2.71352432942608,-2.75361172235078
"78301",584593.975604754,7883155.12854392,2010-04-06 13:40:00,1.70695084880572,-1.1332763787359,2.04890130334268,1200,301228922.138291,-0.586097666184212,2.98356331156929
"78302",584595.682555602,7883153.99526755,2010-04-06 14:00:00,-34.2544664780144,19.0695618418977,39.2048040746969,1200,301167643.563087,2.63361780928428,-3.06346983171109
"78303",584561.428089124,7883173.06482939,2010-04-06 14:20:00,-6.01219492894597,41.9038004195318,42.3329065558177,1200,302391959.686826,1.71329993177649,-0.920317877507793
"78304",584555.415894195,7883214.96862981,2010-04-06 14:40:00,-61.0839670883724,233.52441794984,241.381243708092,1200,302682321.745923,1.8266383586591,0.113338426882608
"78305",584494.331927107,7883448.49304776,2010-04-06 15:00:00,-220.929279894335,256.097700538114,338.224450528845,1200,305326775.007621,2.28260345103418,0.455965092375088
"78306",584273.402647213,7883704.5907483,2010-04-06 15:20:00,-357.094319558819,568.983349482529,671.757698169164,1200,313771651.411666,2.13126358646372,-0.151339864570465
"78307",583916.308327654,7884273.57409778,2010-04-06 15:40:00,-374.527045277762,10.7113462276757,374.680184400643,1200,328517539.710863,3.11300078718058,0.98173720071686
"78308",583541.781282376,7884284.28544401,2010-04-06 16:00:00,-3.8535214519361,-0.432874918915331,3.87775815078219,1200,342191207.028488,-3.02972930059674,0.140455219402265
"78309",583537.927760924,7884283.85256909,2010-04-06 16:20:00,0.747818638221361,-0.228038213215768,0.781814647060216,1200,342331114.294267,-0.295980759653924,2.73374854094282
"78310",583538.675579562,7884283.62453087,2010-04-06 16:40:00,-43.2044205459533,145.63568803668,151.909103034113,1200,342302674.062437,1.85918695799355,2.15516771764748
"78311",583495.471159016,7884429.26021891,2010-04-06 17:00:00,-348.414870274253,674.966813840903,759.587468047469,1200,344515241.530099,2.04731627570658,0.188129317713033
"78312",583147.056288742,7885104.22703275,2010-04-06 17:20:00,-684.214637516765,1198.33652540483,1379.91307636079,1200,360915240.13278,2.08959695206743,0.0422806763608445
"78313",582462.841651225,7886302.56355816,2010-04-06 17:40:00,-6.41059025528375,479.796543026343,479.839367254762,1200,395425414.382551,1.58415659151731,-0.505440360550114
"78314",582456.43106097,7886782.36010118,2010-04-06 18:00:00,232.985372400028,174.562722411007,291.125965533687,1200,399821780.951099,0.6430166260146,-0.941139965502715
"78315",582689.41643337,7886956.92282359,2010-04-06 18:20:00,-5.70413923158776,231.016373895109,231.086785022463,1200,392427329.934241,1.59548280397142,0.952466177956825
"78316",582683.712294139,7887187.93919749,2010-04-06 18:40:00,0.139955037622713,-64.1654588226229,64.1656114545032,1200,394888303.400357,-1.56861517172723,3.11908733148093
"78317",582683.852249176,7887123.77373867,2010-04-06 19:00:00,982.579273401876,196.83432148397,1002.10068288222,1200,394249628.920839,0.197707187617272,1.7663223593445
"78318",583666.431522578,7887320.60806015,2010-04-06 19:20:00,289.512855441193,11.965739140287,289.760025501943,1200,359372432.093344,0.0413070871486734,-0.156400100468599
"78319",583955.944378019,7887332.57379929,2010-04-06 19:40:00,842.971240311046,-32.6812205761671,843.604512890899,1200,349006385.973072,-0.0387496749819257,-0.0800567621305991
"78320",584798.91561833,7887299.89257871,2010-04-06 20:00:00,724.182410446112,380.287295596674,817.960017844255,1200,319089547.255862,0.48354607801102,0.522295752992946
"78321",585523.098028776,7887680.17987431,2010-04-06 20:20:00,4.51584880216978,4.48179148882627,6.3623380414258,1200,298816963.283771,0.781613043122133,0.298066965111113
"78322",585527.613877579,7887684.6616658,2010-04-06 20:40:00,2.13546156836674,-0.910692181438208,2.32154180649499,1200,298717802.22533,-0.403107914509266,-1.1847209576314
"78323",585529.749339147,7887683.75097362,2010-04-06 21:00:00,6.98052240314428,5.37111624144018,8.80775696189794,1200,298637825.28033,0.655829139881159,1.05893705439043
"78324",585536.72986155,7887689.12208986,2010-04-06 21:20:00,7.66404535842594,14.1477205101401,16.0902326549074,1200,298467692.892707,1.07433549776945,0.418506357888287
"78325",585544.393906909,7887703.26981037,2010-04-06 21:40:00,-65.8560982632916,13.5894502587616,67.2435784056714,1200,298371476.051711,2.93809820069321,1.86376270292376
"78326",585478.537808645,7887716.85926063,2010-04-06 22:00:00,-464.288857058156,-16.0875766128302,464.567490155782,1200,300682493.792517,-3.10695658025009,0.238130526236286
"78327",585014.248951587,7887700.77168402,2010-04-06 22:20:00,-468.355346821714,-132.926434824243,486.853333121559,1200,315993092.219173,-2.86504949733235,0.241907082917741
"78328",584545.893604765,7887567.84524919,2010-04-06 22:40:00,-194.178668634035,-60.3475809283555,203.340074447686,1200,330613582.939327,-2.84027207826227,0.0247774190700816
"78329",584351.714936131,7887507.49766826,2010-04-06 23:00:00,-567.419152867398,-35.2318393178284,568.511897450241,1200,336758811.25937,-3.07958088207283,-0.239308803810563
"78330",583784.295783264,7887472.26582894,2010-04-06 23:20:00,-532.949167764047,-104.072686338797,543.015597807433,1200,356652089.529279,-2.94874258824431,0.130838293828518
"78331",583251.3466155,7887368.19314261,2010-04-06 23:40:00,-745.000979446806,165.451869052835,763.151872401409,1200,375189838.990317,2.92305661690219,-0.411386102033081
"78332",582506.345636053,7887533.64501166,2010-04-07 00:00:00,NA,NA,NA,1200,405298886.41491,NA,NA
"78333",NA,NA,2010-04-07 00:20:00,NA,NA,NA,1200,NA,NA,NA
"78334",581705.454786037,7887815.71002378,2010-04-07 00:40:00,755.068620263832,-95.8965716790408,761.133873748186,1200,440120945.518477,-0.126327461735547,NA
"78335",582460.5234063,7887719.8134521,2010-04-07 01:00:00,480.766034705215,-220.992737526074,529.125476768455,1200,409093312.207058,-0.430864646944654,-0.304537185209108
"78336",582941.289441006,7887498.82071457,2010-04-07 01:20:00,24.0343371728668,-56.8423359896988,61.7146702503129,1200,388227414.016299,-1.17076971671054,-0.739905069765883
"78337",582965.323778178,7887441.97837858,2010-04-07 01:40:00,-68.1689073817106,-72.1871618516743,99.2873923004127,1200,386718709.935175,-2.32757330396416,-1.15680358725362
"78338",582897.154870797,7887369.79121673,2010-04-07 02:00:00,-75.5127985039726,-253.840781205334,264.834523695148,1200,388559688.745448,-1.85994047332358,0.46763283064058
"78339",582821.642072293,7887115.95043552,2010-04-07 02:20:00,24.1867264797911,-118.305447405204,120.752542927898,1200,388889559.981131,-1.36913227672447,0.490808196599112
"78340",582845.828798773,7886997.64498812,2010-04-07 02:40:00,5.43504279246554,18.886159257032,19.6526512623083,1200,386821869.251211,1.29058868850918,2.65972096523365
"78341",582851.263841565,7887016.53114738,2010-04-07 03:00:00,-2.57780650863424,-2.23921483010054,3.41455259899437,1200,386795288.972918,-2.42636974300986,2.56622687566054
"78342",582848.686035056,7887014.29193255,2010-04-07 03:20:00,1.59607368952129,-2.03336044214666,2.58495762248996,1200,386872160.003298,-0.905303651142504,1.52106609186736
"78343",582850.282108746,7887012.2585721,2010-04-07 03:40:00,0.877482391195372,4.94917462859303,5.02636099491142,1200,386791780.22328,1.39532110806024,2.30062475920274
"78344",582851.159591137,7887017.20774673,2010-04-07 04:00:00,237.46808882209,-469.582370097749,526.211645172772,1200,386805755.52789,-1.10259864026153,-2.49791974832177
"78345",583088.627679959,7886547.62537663,2010-04-07 04:20:00,299.791777540348,-928.24933761172,975.459862145746,1200,373519521.067951,-1.25840637839637,-0.155807738134843
"78346",583388.4194575,7885619.37603902,2010-04-07 04:40:00,3.68976563622709,-602.035494046286,602.046800890102,1200,355144913.659803,-1.56466758608951,-0.306261207693142
"78347",583392.109223136,7885017.34054498,2010-04-07 05:00:00,-507.63300337363,-10.9887101668864,507.751925516058,1200,351278754.038683,-3.11994907609674,-1.55528149000723
"78348",582884.476219762,7885006.35183481,2010-04-07 05:20:00,169.961490108864,-367.06654527504,404.505570765322,1200,370290690.573653,-1.13716262842394,1.9827864476728
"78349",583054.437709871,7884639.28528953,2010-04-07 05:40:00,336.413496790454,-253.227742596529,421.068082907402,1200,361937297.088719,-0.645244523705578,0.491918104718362
"78350",583390.851206661,7884386.05754694,2010-04-07 06:00:00,5.22690903570037,-239.344863459468,239.401930323251,1200,348193396.441312,-1.5489613967859,-0.903716873080322
"78351",583396.078115697,7884146.71268348,2010-04-07 06:20:00,47.3296727074776,-132.596327345818,140.790212529836,1200,347020590.814379,-1.22794735978794,0.321014036997961
"78352",583443.407788405,7884014.11635613,2010-04-07 06:40:00,153.591974677285,-197.919708652422,250.524860559441,1200,344775826.299973,-0.910841998498117,0.317105361289822
"78353",583596.999763082,7883816.19664748,2010-04-07 07:00:00,247.914485456189,-253.059475793503,354.260766086071,1200,338451643.512157,-0.79566777791215,0.115174220585967
"78354",583844.914248538,7883563.13717169,2010-04-07 07:20:00,34.8768829703331,-23.5737626478076,42.0965467835722,1200,328682369.178077,-0.594377096474261,0.201290681437889
"78355",583879.791131508,7883539.56340904,2010-04-07 07:40:00,20.660995281185,26.2472465215251,33.4035129285957,1200,327359727.046247,0.903928833230859,1.49830592970512
"78356",583900.45212679,7883565.81065556,2010-04-07 08:00:00,20.2851136239478,60.9199041482061,64.2084149949451,1200,326684403.314567,1.24936374786917,0.345434914638313
"78357",583920.737240414,7883626.73055971,2010-04-07 08:20:00,-22.2427291354397,2.35238844715059,22.3667773896649,1200,326121121.235462,3.03622445804172,1.78686071017254
"78358",583898.494511278,7883629.08294816,2010-04-07 08:40:00,190.735509943799,-28.3387528182939,192.829250023998,1200,326929152.559273,-0.147497165317488,3.09946368382038
"78359",584089.230021222,7883600.74419534,2010-04-07 09:00:00,49.7798004897777,-63.2666006265208,80.5027408951879,1200,320010030.214584,-0.904140148235463,-0.756642982917975
"78360",584139.009821712,7883537.47759471,2010-04-07 09:20:00,12.3058756488608,0.619786268100142,12.3214735524348,1200,318066234.118492,0.0503225470255572,0.95446269526102
"78361",584151.315697361,7883538.09738098,2010-04-07 09:40:00,20.0209664970171,-43.769322627224,48.13099523925,1200,317630279.058984,-1.14178903080667,-1.19211157783223
"78362",584171.336663858,7883494.32805835,2010-04-07 10:00:00,27.0799188459059,49.406397646293,56.3410519344863,1200,316805619.332622,1.06940878117928,2.21119781198594
"78363",584198.416582703,7883543.734456,2010-04-07 10:20:00,29.0716676675947,17.2028227252886,33.7801564634147,1200,315973087.155471,0.534322663356938,-0.535086117822339
"78364",584227.488250371,7883560.93727872,2010-04-07 10:40:00,-5.43352401955053,4.97805961593986,7.36914247459525,1200,314989066.924563,2.39991254606081,1.86558988270387
"78365",584222.054726352,7883565.91533834,2010-04-07 11:00:00,153.865628658677,4.02158687449992,153.918175806235,1200,315194778.548419,0.0261310567645143,-2.3737814892963
"78366",584375.92035501,7883569.93692521,2010-04-07 11:20:00,136.940423322492,22.5607286682352,138.786404297341,1200,309781607.736775,0.163281769833635,0.137150713069121
"78367",584512.860778333,7883592.49765388,2010-04-07 11:40:00,-7.15288477437571,3.40914248581976,7.9237625585398,1200,305055439.695498,2.69683082964092,2.53354905980729
"78368",584505.707893558,7883595.90679637,2010-04-07 12:00:00,2.35475059621967,0.214918859302998,2.36453811271483,1200,305313944.180128,0.0910181516594133,-2.60581267798151
"78369",584508.062644155,7883596.12171523,2010-04-07 12:20:00,-2.80142815771978,-4.26524871774018,5.10297426478416,1200,305232505.647363,-2.15193911678904,-2.24295726844845
"78370",584505.261215997,7883591.85646651,2010-04-07 12:40:00,6.8362511129817,-2.50801716931164,7.28179094737727,1200,305318384.914566,-0.351624240469639,1.8003148763194
"78371",584512.09746711,7883589.34844934,2010-04-07 13:00:00,-12.5915154530667,7.26300035975873,14.5360735974565,1200,305073393.643644,2.6183939108754,2.97001815134504
"78372",584499.505951657,7883596.6114497,2010-04-07 13:20:00,-2.15705412626266,-143.403755246662,143.419977343981,1200,305531984.755402,-1.58583701706231,2.07895437924188
"78373",584497.34889753,7883453.20769445,2010-04-07 13:40:00,56.5890011372976,-187.35169353988,195.711451177437,1200,305233206.065898,-1.27746268780336,0.308374329258947
"78374",584553.937898668,7883265.85600091,2010-04-07 14:00:00,10.4936270266771,-44.6256440449506,45.8428218437919,1200,302837413.310084,-1.33984419978996,-0.0623815119866034
"78375",584564.431525694,7883221.23035687,2010-04-07 14:20:00,-5.18772080459166,11.9563927594572,13.0333332254184,1200,302381698.198542,1.98017001650975,-2.96317109087987
"78376",584559.24380489,7883233.18674963,2010-04-07 14:40:00,-10.173336000531,20.9848809372634,23.3208488981602,1200,302585906.427687,2.02220498000511,0.042034963495361
"78377",584549.070468889,7883254.17163057,2010-04-07 15:00:00,24.6259066766361,50.7683409545571,56.4257009076941,1200,302982260.241242,1.11916856126204,-0.903036418743071
"78378",584573.696375566,7883304.93997152,2010-04-07 15:20:00,-46.7590903014643,45.0171488244087,64.9072893756892,1200,302234559.552985,2.37517252153736,1.25600396027532
"78379",584526.937285264,7883349.95712034,2010-04-07 15:40:00,32.1555384459207,13.1357297981158,34.735083850139,1200,303959000.903161,0.38781754488981,-1.98735497664755
"78380",584559.09282371,7883363.09285014,2010-04-07 16:00:00,-23.8401147549739,50.3163320655003,55.6784010551311,1200,302870992.251055,2.0132689562083,1.62545141131849
"78381",584535.252708955,7883413.40918221,2010-04-07 16:20:00,-42.4090929030208,37.3426484251395,56.5066770590929,1200,303817018.97788,2.4196369327609,0.406367976552595
"78382",584492.843616052,7883450.75183063,2010-04-07 16:40:00,-6.51483930204995,165.282453739084,165.410799662973,1200,305384211.222191,1.61019233262674,-0.809444600134157
"78383",584486.32877675,7883616.03428437,2010-04-07 17:00:00,22.1195263279369,669.011710589752,669.37727953016,1200,306045201.881189,1.53774537837183,-0.0724469542549107
"78384",584508.448303078,7884285.04599496,2010-04-07 17:20:00,125.830504200887,582.98061276786,596.405659472342,1200,307588334.495453,1.3582174701822,-0.179527908189636
"78385",584634.278807279,7884868.02660773,2010-04-07 17:40:00,148.522247644025,629.705499867909,646.983674144198,1200,305967569.045814,1.33916966830032,-0.019047801881878
"78386",584782.801054923,7885497.7321076,2010-04-07 18:00:00,-106.295969280181,826.748318137601,833.55360633169,1200,304583748.153869,1.69866595615038,0.359496287850064
"78387",584676.505085643,7886324.48042574,2010-04-07 18:20:00,30.395599407726,257.193628278561,258.983503124129,1200,314340793.210124,1.45316019909061,-0.245505757059771
"78388",584706.900685051,7886581.67405401,2010-04-07 18:40:00,6.54760742560029,4.47262469306588,7.92940947642375,1200,315470077.289084,0.599288622842415,-0.853871576248196
"78389",584713.448292476,7886586.14667871,2010-04-07 19:00:00,-2.34787752968259,1.36196666024625,2.71431060824121,1200,315283675.378872,2.61594585669702,2.01665723385461
"78390",584711.100414947,7886587.50864537,2010-04-07 19:20:00,46.7430224140408,112.353819429874,121.689321162049,1200,315376393.137057,1.17654430264034,-1.43940155405668
"78391",584757.843437361,7886699.8624648,2010-04-07 19:40:00,395.741895903368,701.732072455809,805.629908634427,1200,314763141.073064,1.05730596404471,-0.119238338595637
"78392",585153.585333264,7887401.59453725,2010-04-07 20:00:00,360.951242753421,485.752224747092,605.178505477506,1200,308110695.07305,0.931740765030583,-0.125565199014124
"78393",585514.536576018,7887887.346762,2010-04-07 20:20:00,-1.40740727505181,-3.36970765888691,3.65181118682632,1200,301402702.446299,-1.96643737271526,-2.89817813774585
"78394",585513.129168742,7887883.97705434,2010-04-07 20:40:00,0.75630559574347,1.57228950690478,1.74473277256884,1200,301410719.991067,1.12244618648641,3.08888355920167
"78395",585513.885474338,7887885.54934385,2010-04-07 21:00:00,0.00104301597457379,0.224635346792638,0.224637768220244,1200,301403706.138133,1.56615320854057,0.443707022054159
"78396",585513.886517354,7887885.77397919,2010-04-07 21:20:00,0.322936244541779,0.448887538164854,0.552980867624234,1200,301406216.850235,0.947158924381164,-0.618994284159406
"78397",585514.209453599,7887886.22286673,2010-04-07 21:40:00,0.236552841728553,4.72741164267063,4.73332632365313,1200,301400703.469709,1.52079947350962,0.57364054912846
"78398",585514.44600644,7887890.95027838,2010-04-07 22:00:00,2.88761018507648,-0.239154681563377,2.89749677181375,1200,301446525.18943,-0.0826323823008234,-1.60343185581045
"78399",585517.333616626,7887890.71112369,2010-04-07 22:20:00,44.7296702236636,321.96610484831,325.058327180694,1200,301349048.382971,1.43275326335809,1.51538564565892
"78400",585562.063286849,7888212.67722854,2010-04-07 22:40:00,133.151833697455,212.812448345125,251.034955708644,1200,303637792.797747,1.01171039749477,-0.421042865863321
"78401",585695.215120547,7888425.48967689,2010-04-07 23:00:00,-224.742810562486,205.24406344071,304.359091333214,1200,301893550.058708,2.40151075253941,1.38980035504463
"78402",585470.472309984,7888630.73374033,2010-04-07 23:20:00,-456.326237051748,253.591566484421,522.055856411774,1200,311827986.175724,2.63436523258968,0.232854480050278
"78403",585014.146072932,7888884.32530681,2010-04-07 23:40:00,-67.1048694065539,91.9403258636594,113.824808446957,1200,330368468.828302,2.20129199552644,-0.433073237063242
"78404",584947.041203526,7888976.26563268,2010-04-08 00:00:00,87.1170298901852,163.048463030718,184.862592737327,1200,333876243.359631,1.08008558106222,-1.12120641446422
"78405",585034.158233416,7889139.31409571,2010-04-08 00:20:00,-8.28306919638999,-9.19192707166076,12.3733891316371,1200,333155175.335045,-2.30423226257135,2.89886746354602
"78406",585025.87516422,7889130.12216864,2010-04-08 00:40:00,-93.9493233102839,-136.450880104676,165.666285139134,1200,333307956.208916,-2.17377678124291,0.130455481328433
"78407",584931.925840909,7888993.67128853,2010-04-08 01:00:00,-158.368848246406,-646.993116983213,666.093676233716,1200,334625181.875939,-1.8108529451798,0.36292383606311
"78408",584773.556992663,7888346.67817155,2010-04-08 01:20:00,-73.2086881138384,-188.554232982919,202.267671146741,1200,331687453.109966,-1.94114409100533,-0.130291145825528
"78409",584700.348304549,7888158.12393856,2010-04-08 01:40:00,5.23019288864452,-26.1409065593034,26.6589931054168,1200,331929573.149579,-1.37332677640397,0.567817314601364
"78410",584705.578497438,7888131.983032,2010-04-08 02:00:00,-62.2604065025225,-205.040006045252,214.284302497631,1200,331439708.572309,-1.86559841073973,-0.492271634335768
"78411",584643.318090935,7887926.94302596,2010-04-08 02:20:00,-47.4296830637613,-168.185514915735,174.745364067261,1200,331205816.922412,-1.84566619848016,0.0199322122595698
"78412",584595.888407871,7887758.75751104,2010-04-08 02:40:00,-2.9010546799982,-2.46213736943901,3.80502807904587,1200,330956361.978015,-2.43785133356448,-0.592185135084317
"78413",584592.987353191,7887756.29537367,2010-04-08 03:00:00,0.195976949413307,-4.05437480751425,4.05910852829874,1200,331029651.306592,-1.5224967639258,0.915354569638685
"78414",584593.183330141,7887752.24099887,2010-04-08 03:20:00,16.7191204022383,5.55246623139828,17.6170050881346,1200,330977990.57361,0.320642640665297,1.84313940459109
"78415",584609.902450543,7887757.7934651,2010-04-08 03:40:00,38.9192199751269,-7.15817558113486,39.5720249813258,1200,330460186.730175,-0.181891098365488,-0.502533739030785
"78416",584648.821670518,7887750.63528952,2010-04-08 04:00:00,497.470532470383,-236.888381152414,550.992772912111,1200,329034724.428473,-0.444415361476665,-0.262524263111177
"78417",585146.292202989,7887513.74690836,2010-04-08 04:20:00,194.758770959685,-207.578342613764,284.639679574026,1200,309529976.842217,-0.817250149126087,-0.372834787649422
"78418",585341.050973948,7887306.16856575,2010-04-08 04:40:00,5.46152363182046,0.875458401627839,5.5312446875829,1200,300878185.31662,0.158943505074768,0.976193654200855
"78419",585346.51249758,7887307.04402415,2010-04-08 05:00:00,-6.60001291311346,7.45921260304749,9.95992083857733,1200,300705974.797766,2.29515752639245,2.13621402131768
"78420",585339.912484667,7887314.50323676,2010-04-08 05:20:00,-24.4136667839484,19.7011048393324,31.3713349688539,1200,301000782.495075,2.4626159354417,0.167458409049248
"78421",585315.498817883,7887334.2043416,2010-04-08 05:40:00,-513.267871397897,127.997999313287,528.987141278058,1200,302012254.457825,2.89719896678214,0.434583031340435
"78422",584802.230946485,7887462.20234091,2010-04-08 06:00:00,-194.420943316421,189.55970868282,271.537080996248,1200,320651039.760148,2.36885391695409,-0.528345049828042
"78423",584607.810003169,7887651.76204959,2010-04-08 06:20:00,-77.2528497296153,48.5350165171549,91.2340430961328,1200,329369756.360154,2.58065119258877,0.211797275634674
"78424",584530.557153439,7887700.29706611,2010-04-08 06:40:00,-112.2934559196,84.9419887373224,140.801142371142,1200,332580808.698449,2.49398988022404,-0.0866613123647242
"78425",584418.26369752,7887785.23905485,2010-04-08 07:00:00,45.141474107164,42.7943618260324,62.2021710928576,1200,337437982.999038,0.758713307127041,-1.735276573097
"78426",584463.405171627,7887828.03341667,2010-04-08 07:20:00,-55.0566602748586,81.9769759019837,98.7494831310808,1200,336337545.331561,2.16221430440994,1.4035009972829
"78427",584408.348511352,7887910.01039257,2010-04-08 07:40:00,-632.691398927826,321.459330457263,709.672112609253,1200,339189313.3004,2.67150009319829,0.509285788788345
"78428",583775.657112424,7888231.46972303,2010-04-08 08:00:00,-128.843939152895,660.238680388778,672.693002593271,1200,365515466.689609,1.76352171353283,-0.907978379665455
"78429",583646.813173271,7888891.70840342,2010-04-08 08:20:00,-251.469083118136,52.0210700035095,256.793480229904,1200,378581417.018599,2.93760142953117,1.17407971599834
"78430",583395.344090153,7888943.72947342,2010-04-08 08:40:00,-158.772364485543,104.280761100352,189.955628661008,1200,388534071.651885,2.56045604303468,-0.37714538649649
"78431",583236.571725667,7889048.01023452,2010-04-08 09:00:00,-85.7531839751173,16.5965304868296,87.3444525202979,1200,395856169.180855,2.9504178602205,0.389961817185817
"78432",583150.818541692,7889064.60676501,2010-04-08 09:20:00,-61.9270968802739,79.3034347249195,100.618090258106,1200,399295550.968739,2.23377445575321,-0.716643404467287
"78433",583088.891444812,7889143.91019974,2010-04-08 09:40:00,3.04588397650514,11.0179055854678,11.4311702239366,1200,402716343.232552,1.30108391379008,-0.932690541963129
"78434",583091.937328789,7889154.92810532,2010-04-08 10:00:00,-99.377642463427,104.685633271933,144.343332492825,1200,402754281.031162,2.33018885958553,1.02910494579545
"78435",582992.559686325,7889259.61373859,2010-04-08 10:20:00,-156.446767879766,-139.331160744652,209.49645231955,1200,407969996.567502,-2.4139964415154,1.53900000607865
"78436",582836.112918445,7889120.28257785,2010-04-08 10:40:00,-158.388338868273,-191.105630910024,248.210048255443,1200,411976267.778927,-2.26285319649669,0.151143245018712
"78437",582677.724579577,7888929.17694694,2010-04-08 11:00:00,2.79366362269502,2.4640214536339,3.72504471929366,1200,415447751.32641,0.72278291625486,2.98563611275155
"78438",582680.5182432,7888931.64096839,2010-04-08 11:20:00,12.1362386435503,9.62712819688022,15.4909614205307,1200,415373283.620935,0.670614392373154,-0.0521685238817058
"78439",582692.654481843,7888941.26809659,2010-04-08 11:40:00,-1.80886062001809,2.48356696590781,3.07247158112175,1200,415035625.455341,2.20028490811681,1.52967051574366
"78440",582690.845621223,7888943.75166355,2010-04-08 12:00:00,1.9110709609231,-3.38479276187718,3.88703154843637,1200,415138591.568255,-1.05680924462882,3.02609115443396
"78441",582692.756692184,7888940.36687079,2010-04-08 12:20:00,-2.15493366378359,-3.36765308305621,3.99810284799251,1200,415019581.961258,-2.14003276965338,-1.08322352502456
"78442",582690.60175852,7888936.99921771,2010-04-08 12:40:00,0.211535947630182,-0.451332821510732,0.498446359112631,1200,415057228.687017,-1.13250756515082,1.00752520450256
"78443",582690.813294468,7888936.54788489,2010-04-08 13:00:00,67.8478795208503,23.5602082097903,71.8221286677336,1200,415043029.239652,0.334223254670928,1.46673081982175
"78444",582758.661173989,7888960.1080931,2010-04-08 13:20:00,-11.0038009011187,-162.724987010472,163.096612570064,1200,412754658.626881,-1.63831560854098,-1.9725388632119
"78445",582747.657373088,7888797.38310609,2010-04-08 13:40:00,-97.1665463395184,-118.210648084991,153.019917161863,1200,411009831.682701,-2.25879553241979,-0.620479923878812
"78446",582650.490826748,7888679.172458,2010-04-08 14:00:00,-111.922011154704,75.4723227787763,134.991140770561,1200,413205208.157854,2.54830370197062,-1.47608607278918
"78447",582538.568815594,7888754.64478078,2010-04-08 14:20:00,-152.227716746507,-83.0700881229714,173.418330307419,1200,418512682.383265,-2.64205969962274,1.09282190558623
